AIM-FIT(에임핏),"서울특별시 강남구 논현로152길 37, 한서빌딩 3층 (신사동)"
리벌스핏,"서울특별시 강서구 화곡로 164, 화곡빌딩 (화곡동)"
에임트레이닝랩 부티크 스튜디오,"서울특별시 송파구 올림픽로35길 93, B106, B126호 (신천동, 더샵스타리버)"
86 피티(PT),"서울특별시 강남구 양재대로55길 37, 403호 (일원동)"
shut up and squat,"서울특별시 성동구 독서당로 202, B103호 (옥수동)"
디에스디엘(주) 프레이저플레이스 센트럴 호텔,"서울특별시 중구 통일로 78, 프레이저플레이스센트럴서울 (순화동)"
헬리오 GYM,"서울특별시 송파구 송파대로 345, B동 2층 92호 (가락동, 헬리오시티)"
하이 피트니스,"서울특별시 송파구 백제고분로 128, H타워 지하1층 (잠실동)"
Back Gym(백짐),"서울특별시 강남구 봉은사로63길 14, B1층 (삼성동)"
액티브핏,"서울특별시 강서구 강서로52길 16, 호용빌딩 2층 (내발산동)"
머슬포인트 짐,"서울특별시 강서구 양천로 628, 홍익빌딩 3층 (염창동)"
빌리버짐 중계역점,"서울특별시 노원구 동일로 1308, 정안프라자 지하1층 B02호 (중계동)"
이너라인GYM 월곡점,"서울특별시 성북구 장월로1길 57, 3층 (상월곡동)"
노바디짐,"서울특별시 성북구 동소문로 92, 강윤빌딩 2층 (동소문동5가)"
브이엠휘트니스 청량리점,"서울특별시 동대문구 답십리로 9, 6층 (전농동)"
업투 이수역점,"서울특별시 동작구 동작대로29길 69, 금강산보석불가마사우나 6층 601호 (사당동)"
엠브이엠 거여역점,"서울특별시 송파구 양산로4길 9, 2층 (거여동)"
바디 매니지먼트,"서울특별시 송파구 가락로 110, 3층 (석촌동)"
리커버리PT스튜디오,"서울특별시 서대문구 연희맛로 10, 2층 (연희동)"
Halona gym(할로나짐),"서울특별시 강남구 도산대로89길 41, 지하1층 (청담동)"
일루고짐 가산점,"서울특별시 금천구 시흥대로153길 95, 지하1층 (가산동)"
엠에스피지컬,"서울특별시 양천구 오목로 178, 3층 (신정동)"
THE JUNG FIT,"서울특별시 송파구 백제고분로41길 33, 티에스티빌딩 지하1층 (송파동)"
COGIT(코지트),"서울특별시 종로구 삼청로7길 38, 지하1층 (삼청동)"
정피트니스(2호점),"서울특별시 관악구 시흥대로 568, 지하1층 (신림동)"
리온바디,"서울특별시 양천구 오목로24길 29, B01호 (신정동, 신성 스카이뷰)"
에스짐 파리공원점,"서울특별시 양천구 목동서로 63, 목동일번가빌딩 601,602,604,605,606호 (목동)"
슬릭 강남 캠프,"서울특별시 강남구 강남대로 364, 미왕빌딩 지하2층 (역삼동)"
헬링짐,"서울특별시 서초구 나루터로 75, 금산빌딩 지하1층 (잠원동)"
핏어팻GYM,"서울특별시 강서구 강서로 199, 3층 (화곡동)"
브로콜리 휘트니스,"서울특별시 금천구 남부순환로112길 41, 3층 (가산동)"
워싱턴짐,"서울특별시 강서구 화곡로64길 50, 상가동 201~202호 (등촌동, 등촌현대2차아파트)"
비에프휘트니스,"서울특별시 강서구 등촌로 65, B201, B301호 (등촌동, 동양하우징)"
지금부터 핏,"서울특별시 송파구 석촌호수로 134, 4층 (삼전동)"
(주)조선호텔앤리조트 센터필드 피트니스클럽,"서울특별시 강남구 테헤란로 231, 센터필드 EAST동 3층 (역삼동)"
네이처바이트 주식회사,"서울특별시 서초구 성촌4길 11, 하이디하우스 지하1층, 지상4층 (우면동)"
포에프 트레이닝,"서울특별시 구로구 경인로 584, 2층 209호 (신도림동, 신도림팰러티움)"
제네핏(Genefit),"서울특별시 동대문구 서울시립대로 94, 4층 (전농동)"
휴 휘트니스,"서울특별시 영등포구 영신로 27, 2층 (영등포동)"
원트핏,"서울특별시 은평구 응암로21길 16, 3층 (응암동)"
바른피티,"서울특별시 성동구 한림말5길 9, 5층 (옥수동)"
블루덤벨 휘트니스,"서울특별시 강남구 도산대로68길 26, 1층 (청담동)"
바디플렉스짐 강서구청점,"서울특별시 강서구 화곡로 330, 5~6층 (화곡동)"
바디프로짐,"서울특별시 강서구 공항대로 194, 문영 퀸즈파크12차 303~309호 (마곡동)"
짐굿라이프,"서울특별시 서대문구 통일로 383, 2층 (홍제동)"
JYGym,"서울특별시 강동구 상암로4길 10, 엘베강 2층 201호 (암사동)"
자이 밀론,"서울특별시 강남구 언주로 408, 역삼자이 5층 (역삼동)"
헬린 목동점,"서울특별시 양천구 등촌로 32, 목동 태영프라자 7층 (목동)"
바나나짐,"서울특별시 성동구 행당로 35, 금복빌딩 1층 (금호동1가)"
더 바디 피트니스,"서울특별시 성동구 천호대로 400, B101호 (용답동, 신창비바패밀리)"
V therapy 안티에이징센터,"서울특별시 송파구 가락로 209, 사이언스빌딩 4층 (송파동)"
서래마을 체육관,"서울특별시 서초구 동광로 93, 테라스빌딩 4층 (방배동)"
엠알티핏 잠실점,"서울특별시 송파구 백제고분로19길 4, 뜨레피움2차 지1층 비01호 (잠실동)"
마이짐 피트니스,"서울특별시 강남구 선릉로132길 17, 지하1층 (청담동)"
바디바디 피트니스,"서울특별시 양천구 오목로 350, 썬택씨티빌딩 지층 (목동)"
우리 크로스핏 구디,"서울특별시 구로구 디지털로32나길 22, 지하1층 (구로동)"
슬기로운 GYM,"서울특별시 은평구 은평로 233-1, 3층 (녹번동)"
핏오짐4,"서울특별시 도봉구 도봉로110라길 69-6, 3층 (창동)"
해부학적 운동 군자점,"서울특별시 광진구 능동로36길 25, 웅래빌딩 5층 (능동)"
GOGO점핑 다이어트,"서울특별시 관악구 난우길 41, 3층 (신림동)"
Pers fitness,"서울특별시 강남구 언주로150길 34, B1층 (논현동)"
PeTer Gym Studio,"서울특별시 양천구 오목로 169, 2층 (신정동)"
이루짐 피티샵,"서울특별시 강남구 삼성로 416, 은혜빌딩 지하1층 (대치동)"
R.P.M.,"서울특별시 강서구 마곡중앙6로 11, 보타닉파크타워3 406~407호 (마곡동)"
민데이짐,"서울특별시 마포구 와우산로23길 20-30, 1층 (서교동)"
피티스튜디오 빛,"서울특별시 서대문구 통일로 358, 4층 (홍제동)"
RAPHA Fit,"서울특별시 은평구 통일로89길 18-3, 지하1층 (갈현동)"
우리동네 PT샵,"서울특별시 광진구 동일로24길 18-1, 지하1층 (화양동)"
MY FIRST GYM,"서울특별시 강서구 곰달래로 125, 401호 (화곡동, 라인씨티)"
메이크픽스짐,"서울특별시 동대문구 경희대로4길 64, 지하1층 (회기동)"
나비드짐 PT&필라테스 선릉점,"서울특별시 강남구 선릉로86길 7, B1층 (대치동)"
H 피트니스,"서울특별시 강서구 강서로 460, 평안빌딩 201~203호 (등촌동)"
클라이짐,"서울특별시 강서구 공항대로55길 47, 대륙빌딩 5층 (등촌동)"
노블핏짐,"서울특별시 서대문구 홍은중앙로 89, 우리은행 4층 (홍은동)"
이너핏,"서울특별시 관악구 신사로 104, 7층 (신림동)"
로그짐 올림픽공원점,"서울특별시 송파구 올림픽로35길 10, 제비동 2층 207호 (신천동, 파크리오)"
바른짐 PT,"서울특별시 은평구 은평로 103, 2층 (응암동, 조이팰리스아파트)"
라이크미,"서울특별시 강서구 공항대로 168, 747 209~210호 (마곡동)"
(주)업짐,"서울특별시 마포구 동교로8안길 35-1, 지하1층,1층 (합정동)"
비나이더 피트니스 청담점,"서울특별시 강남구 학동로 413, 청담빌딩 지하1층 (청담동)"
다짐 PT,"서울특별시 강남구 도곡로 115, 거암빌딩 지하1층 (역삼동)"
라곰 트레이닝,"서울특별시 송파구 송파대로 451, 지층 (석촌동)"
Sweet spot,"서울특별시 마포구 동교로 69, 테바빌딩 지하1층 (망원동)"
뉴바디필라테스&멀티트레이닝센터,"서울특별시 성동구 성수일로6길 53, 유원지식산업센터 3층 (성수동2가)"
윔짐,"서울특별시 강남구 밤고개로23길 10-23, B1층 (율현동, 율현동 196-86 다세대주택)"
짐 인 더 하우스 2호점,"서울특별시 관악구 보라매로 13, 지하2층 (봉천동)"
크로스핏 라임라잇(주),"서울특별시 강남구 언주로168길 15, 지하1층 (신사동)"
바디스펙트럼2,"서울특별시 서초구 강남대로53길 7, 강남애니타워 3층 301호 (서초동)"
STV 피지컬 퍼포먼스짐,"서울특별시 강남구 봉은사로 469, B2층 (삼성동)"
GAME CHANGER(게임체인저),"서울특별시 강남구 언주로173길 14, 4층 (신사동)"
슬릭 교대캠프,"서울특별시 서초구 법원로2길 17-5, 백영빌딩 지하1층 (서초동)"
슬릭 여의도캠프,"서울특별시 영등포구 여의대방로67길 9, 두일빌딩 지하 1층 (여의도동)"
더바른핏 필라테스&PT 사가정점,"서울특별시 중랑구 동일로92길 57, 메디포레 2층 (면목동)"
락 바디짐,"서울특별시 송파구 송이로 194, 레미안빌딩 6층 (문정동)"
MILO GYM,"서울특별시 송파구 삼학사로14길 15, 2층 (석촌동)"
로그짐 강남역점,"서울특별시 서초구 서초대로77길 5, 진영빌딩 13층 (서초동)"
니드핏(Need Fit),"서울특별시 강남구 언주로113길 10, 4층 (논현동)"
로그짐 잠실역점,"서울특별시 송파구 올림픽로 293-19, 305, 306, 307호 (신천동, 현대타워아파트)"
엠브이핏(MVFIT),"서울특별시 양천구 중앙로 251, 206호 (신정동)"
윤스피티,"서울특별시 노원구 초안산로2라길 27, 2층 (월계동)"
삼양사거리점 스포애니 (주)케이디스포츠,"서울특별시 강북구 솔샘로 233, 동북프라자 B01, B02호 (미아동)"
빌리프짐 회기점,"서울특별시 동대문구 망우로 123, 4층 1호 (휘경동)"
바른밸런스 PT STUDIO,"서울특별시 서초구 효령로 165, 한진빌딩 2층 (서초동)"
휘트니스엠 양재,"서울특별시 강남구 강남대로 240, 양재SK허브프리모 지하2층 (도곡동)"
TRUE-A(트루에이),"서울특별시 강동구 성안로 43, 2층 (성내동)"
피트니스 라운지 역삼점,"서울특별시 강남구 테헤란로 142, 캐피탈타워 B1층 (역삼동)"
휘트니스 벨라,"서울특별시 동작구 동작대로29길 36, 지하1층 (사당동)"
핏 크러쉬 (FIT CRUSH),"서울특별시 강서구 수명로 82, 발산로얄타워 602호 (내발산동)"
그랜드센트럴 피트니스,"서울특별시 중구 세종대로 14, 그랜드센트럴 4층 (남대문로5가)"
더 굿핏(The Goodfit),"서울특별시 강북구 도봉로 34-8, 3층 (미아동)"
마일로짐,"서울특별시 광진구 뚝섬로 541, 지하1층 B101호 (자양동)"
슬림한바디PT 서울대입구점,"서울특별시 관악구 남부순환로 1808, 관악센츄리타워 2층 1호 (봉천동)"
THE GYM 마포구청역점,"서울특별시 마포구 월드컵로34길 20, 동우 자인채 스토리 상암 지하1층 (성산동)"
타임 투 짐(TIME TO GYM),"서울특별시 서초구 사임당로14길 7, 1층 (서초동)"
(주) 스포니스 마곡점,"서울특별시 강서구 마곡중앙6로 11, 보타닉파크타워3 B103, B105,B106호 (마곡동)"
리스튜디오,"서울특별시 강남구 삼성로147길 66, 지하2층 (청담동)"
triofit,서울특별시 동대문구 답십리로72길 66 (장안동)
살롱드핏,"서울특별시 용산구 이태원로15길 21-1, 지하2층 (이태원동)"
자마이카 PT 스튜디오,"서울특별시 강서구 화곡로 142, 메가박스 B101호 (화곡동)"
프리베핏 2호점,"서울특별시 마포구 마포대로24길 4, 공덕자이아파트 상가 4층 409호,410호 (아현동)"
핫해짐,"서울특별시 금천구 가산디지털1로 58, 에이스한솔타워 208호 (가산동)"
트라이앵글,"서울특별시 강남구 도산대로55길 26, 하늘빌딩 4층 (청담동)"
본피트니스,"서울특별시 성북구 동소문로 13, 일화빌딩 4층 (동소문동1가)"
헬스보이짐 상암MBC점,"서울특별시 마포구 성암로 255 (주)문화방송 C2동 3층 301,302호 (상암동)"
슈브 핏,"서울특별시 중구 다산로 32, 상가2동 4층 439호 (신당동, 남산타운)"
나봄PT&PILATES,"서울특별시 종로구 새문안로 89, 정우빌딩 8층 (신문로1가)"
빌리프짐 선릉역점,"서울특별시 강남구 테헤란로63길 9, B1층 (삼성동)"
고알레 클럽하우스,"서울특별시 강남구 도산대로 326, 대동타워 지하1층 (논현동)"
짐파서블,"서울특별시 서초구 서초대로42길 41, 지하1층 (서초동)"
바른다짐 퍼스널 트레이닝,"서울특별시 서초구 서운로 207, 삼호종합상가 223호 (서초동)"
슈퍼바디짐 마포점,"서울특별시 마포구 창전로 60, 서강빌딩 6층 (구수동)"
운동메이트,"서울특별시 영등포구 양산로 128, 백양빌딩 지하1층 (당산동1가)"
메가짐 목동,"서울특별시 양천구 중앙로 181, 복합메디컬타운 지하2층 201호 (신정동)"
리플레이,"서울특별시 서대문구 명물길 10, 지층 (창천동)"
테디피트니스 방이점,"서울특별시 송파구 올림픽로32길 22-13, 지층 2호 (방이동)"
머스트무브짐 PT&Pilates 잠실새내 4호점,"서울특별시 송파구 올림픽로 108, 맥스빌딩 10층 (잠실동)"
빌리프짐 양재역점,"서울특별시 서초구 남부순환로347길 23, 유진빌딩 지하1층 (서초동)"
어반컴퍼니,"서울특별시 은평구 진관3로 33, 상가동 1층 112호 (진관동, 은평뉴타운 꿈에그린)"
위아핏,"서울특별시 영등포구 국회대로29길 6, 2층 (당산동4가)"
크로스핏로꼬,"서울특별시 성북구 보문로 152, 윤홍빌딩 B2층 (삼선동5가)"
유얼스짐 구로디지털점,"서울특별시 관악구 조원로 10-1, 2층 (신림동)"
F45 공덕,"서울특별시 마포구 독막로 320, 마포 태영 데시앙 2층 (도화동)"
Your PT (유어피티),"서울특별시 강동구 동남로79길 26, 4층 405호 (고덕동, 고덕아이파크)"
DRAW BODY,"서울특별시 강서구 마곡중앙로 171, 마곡나루역프라이빗타워Ⅱ 205호 (마곡동)"
GYM Doit,"서울특별시 마포구 양화로11길 50, 4층 (서교동)"
이너라인 GYM,"서울특별시 광진구 천호대로 531-1, 지하1층 (중곡동)"
더프라임PT,"서울특별시 광진구 광나루로56길 63, 프라임 프라자 2층 206호 (구의동)"
에스짐 염창점,"서울특별시 강서구 양천로 660, 왈도강서캠퍼스 6층 (염창동)"
아이앤스포츠,"서울특별시 강서구 곰달래로49길 41, 성우빌딩 4층 (화곡동)"
Health in,"서울특별시 강남구 삼성로 605, 지하1층 (삼성동)"
마커스 재활운동,"서울특별시 서초구 서초대로25길 51, 지하1층 (방배동)"
헬스보이짐 문래역점,"서울특별시 영등포구 당산로 42, 홈플러스 지하 2층 (문래동3가)"
강남피티,"서울특별시 강남구 논현로95길 10, 지하1층 (역삼동)"
하디핏,"서울특별시 노원구 화랑로43길 2-4, 신궁전빌딩 2층 (월계동)"
비비짐(BB짐),"서울특별시 동작구 상도로 95, 2층 (상도동)"
이펙트짐,"서울특별시 은평구 은평로 96, 미성 프라임팰리스 지하1층 (응암동, 미성 프라임팰리스)"
이든핏,"서울특별시 강서구 화곡로 183, 201호 (화곡동)"
피티루트(부암동점),"서울특별시 종로구 자하문로 273-1, 지하1층 (부암동)"
로하핏 스튜디오,"서울특별시 송파구 송파대로 167, 문정역테라타워 B1층 G154호 (문정동)"
KIM COACH,"서울특별시 관악구 남부순환로246길 18, 3층 (봉천동)"
놀힘,"서울특별시 강동구 강동대로53길 35, 협성빌딩 2층 (성내동)"
Change Your Body (체인지 유어 바디),"서울특별시 강동구 올림픽로 787, 태성프라자 4층 (암사동)"
김민철 트레이닝,"서울특별시 서초구 서초중앙로31길 18, 그랑반포 4층 (반포동)"
머슬마인드,"서울특별시 마포구 도화길 32, 삼성아파트 상가동 지하1층 (도화동)"
we body gym(위바디짐),"서울특별시 동대문구 한천로 264, 5층 (휘경동)"
PT STUDIO RE ' ON,"서울특별시 성동구 고산자로 255, 케이 타워 7층 (도선동)"
해부학적 운동 성내5호점,"서울특별시 강동구 성안로 17, 정안빌딩 5층 (성내동)"
궁PT 마곡점,"서울특별시 강서구 공항대로 200, 마곡지웰타워 303~304호 (마곡동)"
바르다짐 대방본점,"서울특별시 영등포구 여의대방로55길 18, 2층 (신길동)"
혁짐,"서울특별시 구로구 서해안로 2108, 아이온타워2 5층 501,502,503,504호 (항동)"
플로우핏,"서울특별시 강남구 압구정로28길 18, 2층 (신사동)"
라겟옴,"서울특별시 서초구 서초중앙로 70, 동명빌딩 3층 (서초동)"
더바디코치,"서울특별시 서초구 신반포로 205, 반포쇼핑타운 6동 5층 4,5호 (잠원동)"
HANT,"서울특별시 서초구 서초대로38길 12, b115동 116호 (서초동, 마제스타시티, 힐스테이트 서리풀)"
엠엔휘트니스,"서울특별시 강남구 강남대로 502, 에임하이타워 지하1층 (논현동)"
스타휘트니스 246,"서울특별시 강남구 언주로130길 12, 가동 3층 (논현동)"
씨너지핏,"서울특별시 양천구 목동동로 339, B-126-3호 (목동, 목동트윈빌)"
로키크로스핏,"서울특별시 구로구 경인로67길 23, 101동 B101호 (신도림동, 신도림2차푸르지오)"
펀짐,"서울특별시 강남구 봉은사로1길 8, 3층 (논현동)"
The B',"서울특별시 강서구 강서로33길 23, B01호 (화곡동, 한울에이치밸리움)"
회기동 헬스학교,"서울특별시 동대문구 경희대로4길 60, 지층 1호 (회기동)"
F45 신논현,"서울특별시 강남구 봉은사로 115, 노벨테크빌딩 B1층 (논현동)"
더짐 주식회사,"서울특별시 서초구 강남대로53길 8, 스타크 강남빌딩 (서초동)"
벨류핏,"서울특별시 양천구 목동중앙본로32길 2, 2층 (목동, 대명국경하임A)"
크로스핏 Dragon,"서울특별시 노원구 동일로 1078, 대경상운 지하1층 (공릉동)"
알이에스피(RES.P),"서울특별시 강남구 언주로172길 28, 오리엔탈빌딩 지하층 (신사동)"
레드준,"서울특별시 강남구 논현로 419, PMK 빌딩 지하1층 (역삼동)"
얼티밋크로스핏 이수점,"서울특별시 동작구 동작대로13길 12, 자매빌딩 지층 (사당동)"
클 필라테스 플러스 피티,"서울특별시 동대문구 장한로 130, 4층 401호 (장안동)"
에이블짐 천호역점,"서울특별시 강동구 천호대로 1006, 브라운스톤천호 지하2층 (성내동)"
DK퍼스널트레이닝,"서울특별시 종로구 창경궁로34길 26, 정화빌딩 4층 (명륜2가)"
LJ PT,"서울특별시 노원구 공릉로 199, 유성빌딩 4층 401호 (공릉동)"
ACTIVE 8,"서울특별시 강서구 공항대로 643, 양화빌딩 3층 (염창동)"
프라임짐 당산역2호점,"서울특별시 영등포구 당산로 214, 지하1층 B04호 (당산동5가, 당산 삼성 래미안)"
에이블짐 영등포역점,"서울특별시 영등포구 경인로 841, 영등포우체국 지하 1층 (영등포동4가)"
WE ARE FITNESS,"서울특별시 영등포구 당산로35길 8, 4층 (당산동4가)"
101퍼센트짐,서울특별시 동대문구 경희대로 19-5 (회기동)
펠리스짐,"서울특별시 동작구 상도로 8, 3층 (대방동)"
플랜비휘트니스,"서울특별시 송파구 동남로 286, 영재사관학원 3층 (오금동)"
짐박스피트니스 신림4호점,"서울특별시 관악구 신림로 198, 3층 (신림동)"
클라우드짐 프라임,"서울특별시 영등포구 영중로 79, 에즈 지하1층 (영등포동7가)"
씨엔조이레져스포츠,"서울특별시 양천구 신월로 312, 3층 (신정동)"
리콥 웰니스 프리미엄,"서울특별시 용산구 한남대로21길 27, 지하1층 (한남동)"
리핏바디짐,"서울특별시 송파구 백제고분로45길 34, 동방빌딩 3층 (송파동)"
제이에이치짐,"서울특별시 은평구 통일로 641, 지하1층 (녹번동)"
S&R맞춤운동센터,"서울특별시 강남구 도산대로78길 23-1, 4층 (청담동)"
바디어필 PT 스튜디오,"서울특별시 서초구 방배로6길 13, 지하1층 (방배동)"
넥스트레벨피티,"서울특별시 서초구 서초대로 389, 진흥상가 지하층 1호 (서초동)"
운동하는날 서울대봉천점,"서울특별시 관악구 쑥고개로 75, 광장빌딩 지1층 (봉천동)"
피트니스 뭅,"서울특별시 노원구 동일로 1365, 랑은빌딩 5층 502호 (상계동)"
프라이빗 짐,"서울특별시 강남구 밤고개로 231, 훼미리타운 에이동 208호 (자곡동)"
체육시설신규신고(비스트짐),"서울특별시 구로구 경인로 319, 대림프라자 (개봉동)"
주식회사 어반필드,"서울특별시 구로구 경인로 661, 신도림1차푸르지오 5층 501b, 501d호 (신도림동)"
피티니스,"서울특별시 광진구 동일로24길 86, 지층 (화양동)"
태선생 운동건강연구원(저스트바디짐),"서울특별시 관악구 난곡로63길 30, 2~3층 (신림동)"
남스짐 천왕점,"서울특별시 구로구 천왕로 36, 천왕센타프라자 407, 408호 (천왕동)"
Holy fit(홀리핏),"서울특별시 서대문구 명물1길 16, 2,3,4층 (창천동)"
모티브,"서울특별시 강서구 강서로74길 36, 2층 (가양동)"
포유더프라이빗,"서울특별시 마포구 양화로 122, LAB7 지하1층 (서교동)"
윌 피티 짐,"서울특별시 서초구 서초대로25길 6, 지하1층 (방배동, 희연(HEE YEON))"
아고라피트니스 강남역점,"서울특별시 서초구 서초대로78길 38, 호정빌딩 5층 (서초동)"
위아짐,"서울특별시 광진구 동일로 190, 지하1층 (군자동, 에피소드 1(Episode 1))"
클라우드 짐 선유,"서울특별시 영등포구 양평로22길 16, 3층 301호 (양평동4가)"
주식회사 무브옵,"서울특별시 강남구 도산대로81길 17, 대청빌딩 3층 (청담동)"
커스텀핏,"서울특별시 노원구 동일로 1545, 현대골드씨티 5층 503호 (상계동)"
머슬프렌즈짐,"서울특별시 성북구 아리랑로 18, 4층 (동선동5가)"
KB국민은행 피트니스(신관),"서울특별시 영등포구 의사당대로 141, KB국민은행 신관 5층 (여의도동)"
짐로드,"서울특별시 강남구 삼성로133길 12, 지하1층 (청담동)"
(주)피기블라인더스,"서울특별시 강남구 도산대로 413, 지하2층 (청담동)"
파인드 미 피티 스튜디오,"서울특별시 강북구 한천로144길 11, 태림빌딩 2층 (수유동)"
드래곤짐,"서울특별시 강남구 도산대로6길 15, 지하1층 (논현동)"
헬스보이짐앤필라걸 당산역점,"서울특별시 영등포구 양평로 47, 지하 1층 (당산동5가)"
THE VALUE(더 벨류),"서울특별시 영등포구 영등포로20길 22, 2층 (문래동3가)"
바디가드 짐,"서울특별시 관악구 신림로 368, 3층 (신림동)"
헬스보이짐 앤 필라걸 서울시청점,"서울특별시 중구 무교로 21, 지하1층,더익스체인지서울 (무교동)"
P&P(피앤피),"서울특별시 영등포구 영신로57길 1, 한강아파트 상가동 지하층 B01,B02,B03호 (당산동4가)"
파인드짐,"서울특별시 강서구 마곡중앙6로 16, 마곡지엠지타워 206,207,208호 (마곡동)"
차선생바디팩토리 시즌2,"서울특별시 강동구 상암로 55, 정인빌딩 3층 (암사동)"
피트니즈 문정점,"서울특별시 송파구 동남로4길 18, 2층 (문정동)"
바디스짐 언주역점,"서울특별시 강남구 논현로 611, 지하1층 (논현동)"
도넛 PT 스튜디오,"서울특별시 강남구 언주로113길 16, 지하1층 (논현동)"
커브스 미아클럽,"서울특별시 강북구 삼양로27길 43, 위브 테라스 파크 3층 303호 (미아동)"
더 어반 핏,"서울특별시 강동구 진황도로27길 9, 아기천국어린이집 2층 (천호동)"
온스바디,"서울특별시 송파구 위례광장로 199, 성희프라자 308호 (장지동)"
위고(WIGO),"서울특별시 영등포구 경인로 874, 세림빌딩 2층 (영등포동1가)"
원핏,"서울특별시 송파구 올림픽로 145, 리센츠 2층 A54호 (잠실동)"
라피끄피트니스온 천호역점,"서울특별시 강동구 천호대로 1037, 세우빌딩 지하1층 (천호동)"
영앤짐,"서울특별시 양천구 공항대로 552, 목동대우마이빌 b109호 (목동)"
윈썸핏,"서울특별시 도봉구 도봉로150다길 64, 여산빌딩 2층 201호 (방학동)"
굿타임 PT,"서울특별시 성동구 마장로 291, 제일은행 2층 (마장동)"
더짐혼 2호점,"서울특별시 관악구 신원로 13, 성신빌딩 2층 (신림동)"
비엠 더 프라이빗 구로디지털점,"서울특별시 구로구 디지털로33길 12, 우림이비지센터2차 208호 (구로동)"
비엠더프라이빗 목동역점,"서울특별시 양천구 목동로 171, 2층 (신정동)"
비엠더프라이빗 등촌역점,서울특별시 양천구 공항대로 540 (목동)
우리짐 청담점,"서울특별시 강남구 압구정로80길 35, 드림빌딩 지하1층 (청담동)"
몸을짓다PT,"서울특별시 양천구 목동동로 258, 303호 (목동, 목동금호1차아파트)"
쿠타짐 동대문,"서울특별시 동대문구 황물로 103, 지하1층 (답십리동)"
스포벡 휘트니스 회기역점,"서울특별시 동대문구 회기로28길 8, 3층 (휘경동)"
바디샵필라테스PT,"서울특별시 양천구 중앙로 280, 4층 (신정동)"
호짐,"서울특별시 강남구 개포로 628, 현대빌딩 지하1층 (일원동)"
브이업짐 우장산점,"서울특별시 강서구 강서로 231, B101호 (화곡동, 우장산역 해링턴 타워)"
H피트니스 발산역점,"서울특별시 강서구 강서로 360, 솔레드림 지하1층 비101호 (내발산동)"
비엠더프라이빗공덕역점,"서울특별시 마포구 도화4길 19, 지원빌딩 2층 (도화동)"
랠리포인트 짐,"서울특별시 도봉구 도봉로136가길 73, 103동 203호 (창동, 북한산한신휴플러스아파트)"
피티바이패스,"서울특별시 송파구 오금로15길 5, 송파빌딩 지하1층 (방이동)"
바른자세 Pt짐,"서울특별시 서초구 신반포로23길 41, 4층 404호 (잠원동, 신반포2지구아파트)"
빌리핏 PT 스튜디오,"서울특별시 노원구 공릉로 105, 성종빌딩 2층 1호 (공릉동)"
카노(KANO),서울특별시 강남구 언주로93길 32-8 (역삼동)
크로스핏 강남 반포,"서울특별시 서초구 방배중앙로 204, 리첸시아 지하1층 (방배동)"
해가든 필라테스,"서울특별시 강북구 노해로 70, 우림빌딩 3층 (수유동)"
셀리핏,"서울특별시 동대문구 제기로 4, 3층 (제기동)"
델피 운동센터,"서울특별시 중구 다산로 137, 다산빌딩 5층 (신당동)"
빌리브 피티 스튜디오,"서울특별시 강서구 곰달래로 101, 한빛 2층 (화곡동)"
피트니즈 중곡점,"서울특별시 광진구 긴고랑로 57, 2층 (중곡동)"
바른핏 PT&헬스 용산점,"서울특별시 용산구 백범로 341, A동 2층 210호 (원효로1가, 리첸시아 용산)"
펜타핏 주식회사,"서울특별시 서초구 강남대로 349, 우남빌딩 11층 (서초동)"
진트짐,"서울특별시 구로구 경인로47길 76, 알앤디타워 지하1호 (고척동)"
딜라이트짐,"서울특별시 은평구 연서로27길 12, 효성빌딩 3층 (갈현동)"
라고,"서울특별시 송파구 석촌호수로 172, 정한빌딩 지하1층 (삼전동)"
피트니스H,"서울특별시 강동구 고덕로 385, 고덕그라시움(제4상가) 지하1층 101,102,115,116,119,120호 (고덕동)"
바디브레인 트레이닝센터,"서울특별시 은평구 은평로3길 6, 역촌빌딩 4층 (역촌동)"
랩 지피티짐,"서울특별시 중랑구 사가정로50길 30, 3층 (면목동)"
휘트니스엠 수유점,"서울특별시 강북구 한천로 1035, 우성빌딩 지하1층 (수유동)"
F45 성수,"서울특별시 성동구 아차산로 92, S TOWER B102호 (성수동2가)"
one shop,서울특별시 중구 다산로18길 23 (신당동)
휘트니스피플 우먼 길동점,"서울특별시 강동구 양재대로 1488, 길동 5층 (길동)"
피트니즈 천호점,"서울특별시 강동구 구천면로 328, 인성빌딩 3층 301호 (천호동)"
KIMCOACH,"서울특별시 관악구 봉천로 575, 6층 (봉천동)"
스위치 P.T,"서울특별시 성동구 성덕정길 92, 3층 (성수동2가)"
HUTZ,"서울특별시 성동구 왕십리로 340, B201호 (도선동)"
머슬비치짐,"서울특별시 강동구 아리수로93나길 54, 경서프라자 4층 403,404호 (강일동)"
보리스짐 교대,"서울특별시 서초구 서초중앙로 110, 지하1층 (서초동, 서초동롯데캐슬메디치)"
뉴페이스짐,"서울특별시 중랑구 면목로 469, 2층 (상봉동, 대성타워)"
몸가짐휘트니스 건대입구점,"서울특별시 광진구 아차산로 208, 상록빌딩 3층 (자양동)"
아라핏 스튜디오,"서울특별시 서초구 서초대로78길 30, 3층 (서초동)"
엑스(x)휘트니스,"서울특별시 서초구 양재대로2길 109, 상가동 2층 201호 (우면동, 서초호반써밋)"
